pmid,pmcid
28987068,6673674
28987068,6766896
28987068,6813663
28987068,7286369
28987068,7331024
28987068,7459011
28987068,7462099
28987068,7572870
28987068,7825957
28987068,8028234
28987068,8380634
28987068,8474991
28987068,8603292
28987068,8897889
28987068,9218544
28987068,9258049
28987068,9363267
28987068,9389497
28987068,9391022
28992512,11581567
28992512,11794269
28992512,11816848
28992512,11983090
28992512,12042068
28992512,6389455
28992512,9053134
28992512,9118912
28992512,9933255
29016245,10391278
29016245,10464932
29016245,6518867
29016245,6857667
29016245,7077777
29016245,7407056
29016245,7839645
29016245,7845034
29016245,8015255
29016245,8108644
29016245,8497633
29016245,8760718
29016245,8852696
29016245,9078148
29016245,9134796
29016245,9810139
29016245,9905341
29016245,9926935
29017807,10928649
29017807,7204008
29017807,7339522
29017807,7687737
29017807,7736544
29017807,8520239
29017807,8673880
29017807,9615290
29017807,9712890
29017807,9819188
29017807,9846411
29017807,9889134
29021111,10946946
29021576,11252258
29021576,11332919
29021576,5636897
29021576,6344454
29021576,6827503
29021576,9168082
29023285,6598781
29023285,6978285
29023285,7918876
29034725,10198460
29034725,10258163
29034725,11055610
29034725,11144490
29034725,11653889
29034725,5977400
29034725,6224109
29034725,6491638
29034725,6785680
29034725,6862955
29034725,7176040
29034725,7543953
29034725,7674634
29034725,7925692
29034725,8193917
29034725,8513792
29034725,8957604
29034725,9203977
29034725,9509482
29034725,9791282
29040198,10455790
29040198,5773283
29040198,6453845
29040198,6511926
29040198,8068672
29047076,10587783
29047076,5615567
29047076,5834950
29047076,5834979
29047076,6080376
29047076,6240012
29047076,6639081
29047076,7725424
29047076,8191812
29047076,8273181
29047076,8972913
29047076,9972247
29048972,10000904
29048972,10272084
29048972,10282558
29048972,10296997
29048972,10332041
29048972,10362993
29048972,10397638
29048972,10449368
29048972,10463265
29048972,10465856
29048972,10483385
29048972,10537242
29048972,10556950
29048972,10557889
29048972,10638919
29048972,10661648
29048972,10725122
29048972,10939859
29048972,10995846
29048972,11056422
29048972,11084313
29048972,11186977
29048972,11216793
29048972,11236845
29048972,11251237
29048972,11383791
29048972,11424010
29048972,11664471
29048972,11665436
29048972,11786960
29048972,11821664
29048972,11880104
29048972,11928282
29048972,11976181
29048972,12065114
29048972,12126214
29048972,12201974
29048972,5736238
29048972,5976533
29048972,6029394
29048972,6153216
29048972,6248185
29048972,6248193
29048972,6311547
29048972,6311715
29048972,6339586
29048972,6465498
29048972,6472482
29048972,6478566
29048972,6484797
29048972,6494264
29048972,6514531
29048972,6553619
29048972,6579699
29048972,6583832
29048972,6640123
29048972,6645777
29048972,6652031
29048972,6661716
29048972,6755048
29048972,6759470
29048972,6765957
29048972,6784742
29048972,6810711
29048972,6815349
29048972,6863090
29048972,6886698
29048972,6907739
29048972,6977314
29048972,6994182
29048972,7045253
29048972,7066503
29048972,7066711
29048972,7068728
29048972,7068729
29048972,7091517
29048972,7092502
29048972,7092645
29048972,7136012
29048972,7158240
29048972,7160003
29048972,7160397
29048972,7216555
29048972,7301466
29048972,7357328
29048972,7398834
29048972,7431994
29048972,7456364
29048972,7467098
29048972,7492769
29048972,7529663
29048972,7543235
29048972,7770117
29048972,7925147
29048972,7936062
29048972,7957211
29048972,8023814
29048972,8044807
29048972,8056599
29048972,8074574
29048972,8170864
29048972,8177715
29048972,8185686
29048972,8194057
29048972,8202398
29048972,8258011
29048972,8260254
29048972,8290876
29048972,8328052
29048972,8339763
29048972,8384648
29048972,8385626
29048972,8388255
29048972,8389463
29048972,8453604
29048972,8534110
29048972,8550876
29048972,8571740
29048972,8631580
29048972,8635250
29048972,8668076
29048972,8741658
29048972,8761135
29048972,8765122
29048972,8877920
29048972,8906664
29048972,9001875
29048972,9086780
29048972,9096509
29048972,9108995
29048972,9147550
29048972,9153650
29048972,9161107
29048972,9196152
29048972,9301519
29048972,9377378
29048972,9382813
29048972,9574999
29048972,9639433
29048972,9733437
29048972,9745429
29048972,9930274
29049120,11331972
29049120,6968850
29049192,11259092
29049192,11535388
29049192,5662358
29049192,8752912
29049192,9515244
29049192,9967163
29049354,10140991
29049354,10194898
29049354,5648282
29049354,6086964
29049354,6165515
29049354,6467701
29049354,6507278
29049354,6612909
29049354,6663510
29049354,7457051
29049354,7480733
29049354,7701971
29049354,7864168
29049354,8626265
29049354,8893229
29049354,9251106
29049354,9408890
29049354,9942183
29049457,10024256
29049457,10267953
29049457,10318473
29049457,10413997
29049457,10527682
29049457,10550772
29049457,10605612
29049457,10793737
29049457,11020916
29049457,11098335
29049457,11182721
29049457,11219267
29049457,11297095
29049457,11343443
29049457,11406619
29049457,11420609
29049457,11431828
29049457,11459651
29049457,11523284
29049457,11646472
29049457,11793144
29049457,11806262
29049457,11865003
29049457,11896733
29049457,11935647
29049457,11955244
29049457,5838594
29049457,6205233
29049457,6233782
29049457,6536365
29049457,6632151
29049457,6735422
29049457,6865246
29049457,7199328
29049457,7322091
29049457,7376848
29049457,7465816
29049457,7489801
29049457,7515811
29049457,7536652
29049457,7675216
29049457,7736152
29049457,7779956
29049457,7889706
29049457,8117065
29049457,8127394
29049457,8172667
29049457,8211904
29049457,8301636
29049457,8338888
29049457,8530485
29049457,8561332
29049457,8590585
29049457,8674802
29049457,8709872
29049457,8722296
29049457,8825621
29049457,8928095
29049457,9232899
29049457,9494843
29049457,9505058
29049457,9617308
29049457,9634029
29049457,9640794
29049457,9749316
29049457,9877257
29049457,9963476
29050752,10308258
29050752,10483573
29050752,11626585
29050752,12069133
29050752,6276597
29050752,7114910
29050752,7896349
29050752,8256336
29050752,8449796
29050752,9713384
29053020,6938694
29053020,7018281
29053020,7447177
29053020,7824795
29053020,8330051
29053020,9501602
29054352,10035105
29054352,10071184
29054352,10336808
29054352,10336822
29054352,10908430
29054352,10929075
29054352,11060861
29054352,11078357
29054352,11331215
29054352,11955979
29054352,12148492
29054352,6443393
29054352,6513365
29054352,6731852
29054352,7557426
29054352,7762724
29054352,8274797
29054352,8432997
29054352,8450797
29054352,8461204
29054352,8500925
29054352,8898151
29054352,8952414
29054352,8984731
29054352,8984734
29054352,9187176
29054352,9274886
29054352,9731346
29054575,
29055923,10420001
29055923,10567689
29055923,11596142
29055923,11598908
29055923,11983786
29055923,12022612
29055923,12051514
29055923,12117590
29055923,6244618
29055923,6492471
29055923,6689809
29055923,6819346
29055923,8006101
29055923,8461723
29055923,9005784
29055923,9202815
29055923,9219847
29055923,9263261
29055923,9531185
29055923,9602883
29055923,9723848
29056349,10318323
29056349,10389521
29056349,10713164
29056349,11040470
29056349,11135292
29056349,11372718
29056349,11485341
29056349,12125323
29056349,6191602
29056349,6447763
29056349,6593139
29056349,6968924
29056349,7195201
29056349,7610138
29056349,7790695
29056349,8258720
29056349,9258376
29056349,9307744
29079604,5665223
29079604,8010961
29084626,11089102
29084626,12239223
29087919,5839069
29087919,6455982
29087919,7746132
29087919,8233464
29087919,8674723
29087919,9150764
29087919,9397657
29089007,11335919
29089007,7855219
29089007,9859196
29094346,10079067
29094346,10307758
29094346,10334943
29094346,10570206
29094346,10609891
29094346,10615903
29094346,10744325
29094346,10776565
29094346,10842160
29094346,10889244
29094346,11017627
29094346,11046271
29094346,11371454
29094346,11393007
29094346,11431364
29094346,11480298
29094346,11497311
29094346,11527436
29094346,11859765
29094346,11872476
29094346,11965843
29094346,12026681
29094346,12113565
29094346,12233967
29094346,12233969
29094346,12233977
29094346,12233986
29094346,12233987
29094346,6057625
29094346,6375602
29094346,6399757
29094346,6457728
29094346,6518250
29094346,6551580
29094346,6586671
29094346,6600821
29094346,6625071
29094346,6800012
29094346,6882705
29094346,6938918
29094346,6996561
29094346,7064439
29094346,7240635
29094346,7251184
29094346,7254443
29094346,7318582
29094346,7367943
29094346,7396254
29094346,7473957
29094346,7566733
29094346,7592906
29094346,7705580
29094346,7728327
29094346,7730576
29094346,7733359
29094346,7905696
29094346,7984767
29094346,8027935
29094346,8130070
29094346,8156162
29094346,8186859
29094346,8247998
29094346,8298595
29094346,8358806
29094346,8361892
29094346,8362278
29094346,8362302
29094346,8714590
29094346,9131891
29094346,9131894
29094346,9314604
29094346,9318217
29094346,9321679
29094346,9545202
29094346,9556028
29094346,9681185
29094346,9752046
29094346,9924995
29094346,9987236
29095750,10601239
29095750,11826496
29095750,11961401
29095750,6778747
29099931,10909535
29099931,10999498
29099931,11181004
29099931,11343884
29099931,11964365
29099931,12104114
29099931,12227694
29099931,5761492
29099931,6145952
29099931,6171806
29099931,6602870
29099931,6630041
29099931,6691150
29099931,6817763
29099931,6854289
29099931,7215241
29099931,7271968
29099931,8192255
29099931,8224476
29099931,8328795
29099931,8475816
29099931,8504903
29099931,8552056
29099931,8716348
29099931,8889574
29099931,9985487
29099931,9987338
29102458,10337593
29102458,12106704
29102458,5736447
29102458,6317548
29102458,6474832
29102458,6498613
29102458,6644070
29102458,7442505
29102458,7663571
29102458,7901732
29102458,8145199
29102458,8510331
29102458,8622785
29102458,8754362
29102458,8817213
29102458,9948809
29102460,10239135
29102460,10711273
29102460,6590807
29102460,7204050
29102460,7418418
29102460,7432572
29102460,9467325
29102460,9532608
29102956,10003101
29102956,10040019
29102956,10405633
29102956,11110215
29102956,11418273
29102956,11676503
29102956,5978759
29102956,6302105
29102956,6554872
29102956,6612910
29102956,6641803
29102956,7174795
29102956,7835184
29102956,7995309
29102956,8201808
29102956,8572278
29102956,8910441
29102956,9309831
29102956,9864298
29102956,9977114
29112666,10009524
29112666,10012242
29112666,10015980
29112666,10102258
29112666,10147579
29112666,10213118
29112666,10214013
29112666,10392703
29112666,10467219
29112666,10510794
29112666,10759200
29112666,11023680
29112666,11138136
29112666,11153330
29112666,11162620
29112666,11187710
29112666,11197049
29112666,11225161
29112666,11252898
29112666,11283344
29112666,11362982
29112666,11441416
29112666,11542714
29112666,11612608
29112666,11667346
29112666,11697984
29112666,12117492
29112666,5709216
29112666,5814150
29112666,5858140
29112666,6137777
29112666,6289742
29112666,6301406
29112666,6732876
29112666,7012336
29112666,7077782
29112666,7098441
29112666,7135309
29112666,7183877
29112666,7190213
29112666,7204480
29112666,7376899
29112666,7423739
29112666,7473961
29112666,7543890
29112666,7606664
29112666,7681139
29112666,7728245
29112666,7733630
29112666,7775796
29112666,7887097
29112666,7909000
29112666,8020496
29112666,8075376
29112666,8223316
29112666,8287424
29112666,8313946
29112666,8345548
29112666,8452893
29112666,8475675
29112666,8688289
29112666,8713502
29112666,8765672
29112666,8793179
29112666,8802333
29112666,8834665
29112666,8940663
29112666,8940665
29112666,9106308
29112666,9238529
29112666,9242969
29112666,9257516
29112666,9587654
29112666,9593232
29112666,9719733
29112666,9836962
29112666,9841280
29112666,9945372
29112666,9979410
29115076,11075818
29115076,11858608
29115076,5680483
29115076,5680493
29115076,6193886
29115076,6958687
29115076,8007421
29115076,9186846
29115076,9358154
29115076,9358168
29115076,9535331
29115076,9592937
29121328,10080345
29121328,10358187
29125908,10026975
29125908,10040837
29125908,10081720
29125908,10139671
29125908,10198536
29125908,10214655
29125908,10259543
29125908,10546064
29125908,10598237
29125908,10599200
29125908,10685922
29125908,10739643
29125908,10755224
29125908,10861768
29125908,10923070
29125908,10957325
29125908,10970139
29125908,10981565
29125908,11095490
29125908,11134292
29125908,11210399
29125908,11216229
29125908,11227074
29125908,11264076
29125908,11299097
29125908,11347725
29125908,11379061
29125908,11381998
29125908,11469973
29125908,11530326
29125908,11548847
29125908,11557736
29125908,11562279
29125908,11684735
29125908,11867620
29125908,11885010
29125908,11902059
29125908,12040760
29125908,12046427
29125908,12064840
29125908,12145575
29125908,12162459
29125908,5731542
29125908,5942884
29125908,6301428
29125908,6467628
29125908,6740156
29125908,6918840
29125908,6970566
29125908,7147420
29125908,7173690
29125908,7186060
29125908,7246148
29125908,7430478
29125908,7455854
29125908,7480718
29125908,7732872
29125908,7829603
29125908,7862992
29125908,7881554
29125908,7899707
29125908,7902446
29125908,8040691
29125908,8098769
29125908,8122030
29125908,8137567
29125908,8174614
29125908,8212867
29125908,8215402
29125908,8226537
29125908,8319657
29125908,8384140
29125908,8463302
29125908,8477958
29125908,8482030
29125908,8496992
29125908,8613303
29125908,8809217
29125908,9010917
29125908,9035075
29125908,9154308
29125908,9167760
29125908,9195044
29125908,9368374
29125908,9515753
29125908,9553112
29125908,9576305
29125908,9622987
29125908,9743471
29125908,9901499
29125908,9976000
29126583,10649619
29126583,10757539
29126583,12135016
29126583,12138288
29126583,12146881
29126583,7003324
29126583,7448980
29126583,8152314
29126583,8602574
29126583,8738993
29126583,8783925
29126583,9190674
29129193,10105978
29129193,10986242
29129193,12052522
29129193,6289741
29129193,6371481
29129193,6816341
29129193,7040852
29129193,7474557
29129193,7773034
29129193,7863583
29129193,8664984
29129193,8861924
29129193,8862702
29129193,9257570
29135698,10071499
29135698,10246604
29135698,10444904
29135698,11364620
29135698,12106897
29135698,6249901
29135698,6647548
29135698,7058495
29135698,7337997
29135698,7451631
29135698,7970627
29135698,9237579
29135698,9260567
29135698,9754198
29135769,10149825
29135769,10923531
29135769,5772976
29135769,6404773
29135769,6483844
29135769,6902764
29135769,6907755
29135769,7077777
29135769,7195812
29135769,7328306
29135769,7328447
29135769,7377924
29135769,7423757
29135769,7789887
29135769,8243701
29135769,8758001
29135769,9851144
29135773,10998799
29135773,11343904
29135773,11423862
29135773,11837347
29135773,6583312
29135773,7299485
29135773,7367453
29135773,7394436
29135773,7825941
29135773,7971495
29135839,10443429
29135839,10714904
29135839,10723645
29135839,10922134
29135839,11526225
29135839,11815306
29135839,5943140
29135839,6910220
29135839,7349438
29135839,7734613
